DATE,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DAY,MONTH
01/02/2015,MQ,3155,N670MQ,ORD,CMI,1:10:00 PM,1:57:00 PM,47,14,2:11:00 PM,43,41,24,135,2:35:00 PM,3,1:53:00 PM,2:38:00 PM,45,Friday,Jan
01/03/2015,AS,12,N594AS,SEA,BOS,8:20:00 PM,7:16:00 PM,-4,23,9:39:00 PM,319,317,283,2496,5:22:00 PM,11,5:39:00 PM,5:33:00 PM,-6,Saturday,Jan
01/11/2015,WN,887,N625SW,RDU,BWI,6:45:00 PM,7:00:00 PM,15,8,7:08:00 PM,65,53,41,255,7:49:00 PM,4,7:50:00 PM,7:53:00 PM,3,Sunday,Jan
01/10/2015,F9,300,N213FR,DEN,TPA,11:59:00 PM,11:54:00 PM,-5,13,7:07:00 AM,192,213,192,1506,3:19:00 AM,8,3:11:00 AM,4:27:00 AM,16,Saturday,Jan
01/27/2015,B6,916,N942JB,SFO,JFK,9:25:00 PM,9:28:00 PM,3,14,9:42:00 PM,321,320,298,2586,6:40:00 AM,8,6:46:00 AM,6:48:00 AM,2,Tuesday,Jan
02/07/2015,AA,128,N3HLAA,DFW,IAD,8:20:00 PM,8:15:00 PM,-5,13,8:28:00 PM,153,162,144,1172,11:52:00 PM,5,11:53:00 PM,11:57:00 PM,4,Saturday,Feb
01/08/2015,UA,337,N840UA,EWR,BOS,3:30:00 PM,2:29:00 PM,-1,9,3:38:00 PM,72,69,54,200,1:32:00 AM,6,2:42:00 AM,1:38:00 AM,-4,Thursday,Jan
01/05/2015,WN,586,N207WN,LAS,ELP,5:25:00 PM,6:12:00 PM,47,10,6:22:00 PM,95,95,82,583,8:44:00 PM,3,8:00:00 PM,8:47:00 PM,47,Monday,Jan
01/28/2015,US,1766,N723UW,CLT,DCA,2:55:00 PM,2:51:00 PM,-4,23,3:14:00 PM,80,90,64,331,4:18:00 PM,3,4:15:00 PM,4:21:00 PM,6,Wednesday,Jan
01/07/2015,UA,324,N464UA,LAX,IAD,11:15:00 AM,11:30:00 AM,15,24,11:54:00 AM,292,291,260,2288,7:14:00 PM,7,7:07:00 PM,7:21:00 PM,14,Wednesday,Jan
01/04/2015,WN,1747,N460WN,LAS,SJC,1:05:00 PM,1:01:00 PM,-4,9,1:10:00 PM,85,75,63,386,2:13:00 PM,3,2:30:00 PM,2:16:00 PM,-14,Sunday,Jan
01/20/2015,EV,5154,N744EV,MSP,PHL,10:08:00 PM,10:04:00 PM,-4,13,11:17:00 PM,161,147,131,980,10:28:00 AM,3,10:49:00 AM,10:31:00 AM,-18,Tuesday,Jan
01/21/2015,AA,1239,N556AA,DFW,SAT,9:51:00 PM,9:58:00 PM,7,30,10:28:00 PM,64,85,50,247,11:18:00 PM,5,10:55:00 PM,11:23:00 PM,28,Wednesday,Jan
02/05/2015,OO,3495,N699BR,FAT,SEA,11:25:00 AM,12:11:00 PM,46,23,12:34:00 PM,135,129,101,748,2:15:00 PM,5,1:40:00 PM,2:20:00 PM,40,Thursday,Feb
02/08/2015,HA,328,N487HA,HNL,OGG,11:19:00 AM,11:13:00 AM,-6,11,11:24:00 AM,39,38,21,100,11:45:00 AM,6,11:58:00 AM,11:51:00 AM,-7,Sunday,Feb
01/05/2015,WN,544,N796SW,LAS,ATL,8:25:00 PM,10:07:00 AM,42,14,10:21:00 AM,225,244,223,1747,5:04:00 PM,7,4:10:00 PM,5:11:00 PM,61,Monday,Jan
02/01/2015,DL,2259,N317US,MSP,SLC,11:20:00 AM,11:21:00 AM,1,7,11:28:00 AM,171,155,141,991,12:49:00 PM,7,1:11:00 PM,12:56:00 PM,-15,Sunday,Feb
01/06/2015,MQ,3027,N617MQ,MSN,ORD,1:57:00 PM,10:43:00 PM,46,8,11:51:00 PM,63,50,29,108,10:20:00 AM,13,10:00:00 AM,10:33:00 AM,33,Tuesday,Jan
02/01/2015,EV,5292,N867AS,ATL,AVL,10:01:00 PM,9:59:00 PM,-2,12,10:11:00 PM,52,49,34,164,10:45:00 PM,3,10:53:00 PM,10:48:00 PM,-5,Sunday,Feb
01/08/2015,AS,345,N524AS,OAK,SEA,1:10:00 PM,12:07:00 PM,-3,24,3:31:00 PM,119,127,91,671,8:02:00 AM,12,8:09:00 AM,9:14:00 AM,5,Thursday,Jan
02/04/2015,AS,64,N764AS,KTN,SEA,5:43:00 PM,5:36:00 PM,-7,10,5:46:00 PM,102,111,96,680,8:22:00 PM,5,8:25:00 PM,8:27:00 PM,2,Wednesday,Feb
01/16/2015,AA,1179,N3HNAA,MIA,DCA,11:15:00 AM,11:19:00 AM,4,19,11:38:00 AM,152,151,128,919,1:46:00 PM,4,1:47:00 PM,1:50:00 PM,3,Friday,Jan
01/04/2015,UA,1084,N38727,CLE,DEN,4:41:00 PM,4:52:00 PM,11,9,5:01:00 PM,214,204,183,1201,6:04:00 PM,12,6:15:00 PM,6:16:00 PM,1,Sunday,Jan
02/05/2015,US,1844,N971UY,PHX,PHL,11:55:00 PM,10:00:00 AM,5,28,10:28:00 AM,270,286,252,2075,4:40:00 PM,6,4:25:00 PM,4:46:00 PM,21,Thursday,Feb
02/09/2015,DL,1741,N3741S,SLC,PDX,11:35:00 AM,11:33:00 AM,-2,13,11:46:00 AM,123,116,96,630,12:22:00 PM,7,12:38:00 PM,12:29:00 PM,-9,Monday,Feb
01/01/2015,WN,554,N492WN,HOU,MSY,5:55:00 PM,6:01:00 PM,6,7,6:08:00 PM,60,54,44,302,6:52:00 PM,3,6:55:00 PM,6:55:00 PM,0,Thursday,Jan
01/14/2015,WN,479,N751SW,SMF,SAN,12:40:00 PM,12:50:00 PM,10,8,12:58:00 PM,85,81,69,480,2:07:00 PM,4,2:05:00 PM,2:11:00 PM,6,Wednesday,Jan
02/10/2015,VX,407,N637VA,JFK,LAX,8:20:00 PM,8:24:00 PM,4,23,10:47:00 PM,390,381,345,2475,12:32:00 PM,13,12:50:00 PM,12:45:00 PM,-5,Tuesday,Feb
02/01/2015,DL,1738,N3731T,MSP,JFK,11:14:00 AM,11:11:00 AM,-3,12,11:23:00 AM,157,144,120,1029,2:23:00 PM,12,2:51:00 PM,2:35:00 PM,-16,Sunday,Feb
01/26/2015,AA,1171,N3EGAA,MIA,ORD,1:16:00 PM,2:01:00 PM,45,21,2:22:00 PM,204,207,178,1197,4:20:00 PM,8,3:40:00 PM,4:28:00 PM,48,Monday,Jan
01/15/2015,AA,179,N794AA,JFK,SFO,10:30:00 AM,10:24:00 AM,-6,11,10:35:00 AM,397,360,337,2586,1:12:00 PM,12,2:07:00 PM,1:24:00 PM,-43,Thursday,Jan
02/03/2015,NK,675,N614NK,MCO,FLL,11:37:00 AM,11:30:00 AM,-7,17,12:47:00 PM,71,71,47,177,9:34:00 PM,7,10:48:00 PM,10:41:00 PM,-7,Tuesday,Feb
01/07/2015,DL,1187,N908DA,MSP,DCA,5:35:00 PM,5:39:00 PM,4,16,5:55:00 PM,147,137,119,931,8:54:00 PM,2,9:02:00 PM,8:56:00 PM,-6,Wednesday,Jan
01/02/2015,NK,316,N632NK,DTW,LGA,12:00:00 PM,7:57:00 AM,-3,12,12:09:00 PM,98,84,63,502,11:12:00 PM,9,1:38:00 AM,12:21:00 AM,-17,Friday,Jan
01/23/2015,DL,830,N543US,ATL,JAX,7:15:00 PM,7:28:00 PM,13,14,7:42:00 PM,72,64,43,270,8:25:00 PM,7,8:27:00 PM,8:32:00 PM,5,Friday,Jan
01/14/2015,B6,499,N608JB,LGA,MCO,9:00:00 PM,9:12:00 PM,12,14,9:26:00 PM,169,160,137,950,11:43:00 PM,9,11:49:00 PM,11:52:00 PM,3,Wednesday,Jan
01/25/2015,AA,66,N5DVAA,SJU,JFK,11:51:00 AM,11:49:00 AM,-2,12,12:01:00 PM,244,230,215,1598,2:36:00 PM,3,2:55:00 PM,2:39:00 PM,-16,Sunday,Jan
01/30/2015,EV,5218,N920EV,ATL,PHF,9:01:00 PM,9:03:00 PM,2,18,9:21:00 PM,94,94,72,508,10:33:00 PM,4,10:35:00 PM,10:37:00 PM,2,Friday,Jan
02/07/2015,OO,4465,N432SW,ATL,SBN,10:04:00 AM,10:00:00 AM,-4,21,10:21:00 AM,109,107,83,566,11:44:00 AM,3,11:53:00 AM,11:47:00 AM,-6,Saturday,Feb
01/24/2015,DL,769,N967DL,ATL,MKE,10:10:00 PM,10:18:00 PM,8,11,10:29:00 PM,123,112,96,669,11:05:00 PM,5,11:13:00 PM,11:10:00 PM,-3,Saturday,Jan
01/24/2015,WN,3569,N751SW,ATL,DCA,5:00:00 PM,5:02:00 PM,2,9,5:11:00 PM,100,94,80,547,6:31:00 PM,5,6:40:00 PM,6:36:00 PM,-4,Saturday,Jan
01/22/2015,B6,1512,N510JB,RSW,EWR,12:34:00 PM,12:19:00 PM,-15,15,12:34:00 PM,172,153,130,1068,2:44:00 PM,8,3:26:00 PM,2:52:00 PM,-34,Thursday,Jan
02/05/2015,DL,2599,N357NB,STL,MSP,7:14:00 PM,6:08:00 PM,-6,10,7:18:00 PM,97,89,74,448,10:32:00 AM,5,10:51:00 AM,10:37:00 AM,-14,Thursday,Feb
01/29/2015,MQ,3024,N692MQ,GJT,DFW,10:00:00 PM,5:51:00 PM,-9,9,10:00:00 PM,140,114,99,773,9:39:00 PM,6,10:20:00 AM,10:45:00 PM,-35,Thursday,Jan
01/29/2015,DL,1842,N331NW,GRR,MSP,12:20:00 AM,1:34:00 AM,14,63,11:37:00 AM,110,128,62,408,11:39:00 AM,3,9:10:00 AM,12:42:00 PM,32,Thursday,Jan
02/10/2015,WN,1122,N254WN,BNA,MDW,5:15:00 PM,5:12:00 PM,-3,10,5:22:00 PM,95,86,72,395,6:34:00 PM,4,6:50:00 PM,6:38:00 PM,-12,Tuesday,Feb
01/18/2015,HA,2,N385HA,HNL,LAX,2:40:00 PM,2:33:00 PM,-7,14,2:47:00 PM,325,295,272,2556,9:19:00 PM,9,10:05:00 PM,9:28:00 PM,-37,Sunday,Jan
01/21/2015,US,1759,N952UW,PHL,RDU,8:30:00 PM,8:25:00 PM,-5,75,9:40:00 PM,82,142,62,337,10:42:00 PM,5,9:52:00 PM,10:47:00 PM,55,Wednesday,Jan
01/31/2015,EV,4328,N11137,MSY,EWR,5:51:00 PM,5:41:00 PM,-10,7,5:48:00 PM,175,162,143,1167,9:11:00 PM,12,9:46:00 PM,9:23:00 PM,-23,Saturday,Jan
01/27/2015,DL,2085,N343NW,GEG,SLC,12:00:00 PM,7:54:00 AM,-6,39,3:33:00 PM,112,129,77,546,1:50:00 PM,13,1:52:00 PM,6:03:00 PM,11,Tuesday,Jan
01/31/2015,AA,1033,N852AA,BOS,MIA,1:55:00 PM,2:00:00 PM,5,15,2:15:00 PM,221,199,177,1258,5:12:00 PM,7,5:36:00 PM,5:19:00 PM,-17,Saturday,Jan
01/31/2015,WN,3393,N716SW,OAK,BUR,8:20:00 PM,7:13:00 PM,-7,8,8:21:00 PM,65,61,51,325,10:12:00 AM,2,10:25:00 AM,10:14:00 AM,-11,Saturday,Jan
01/12/2015,US,473,N550UW,PHX,MSP,3:55:00 PM,3:51:00 PM,-4,12,4:03:00 PM,182,189,166,1276,7:49:00 PM,11,7:57:00 PM,8:00:00 PM,3,Monday,Jan
01/14/2015,DL,1336,N956DN,ATL,TPA,7:35:00 PM,7:35:00 PM,0,16,7:51:00 PM,86,79,60,406,8:51:00 PM,3,9:01:00 PM,8:54:00 PM,-7,Wednesday,Jan
02/03/2015,EV,5152,N974EV,ATL,MOB,5:25:00 PM,5:22:00 PM,-3,16,5:38:00 PM,78,72,52,302,5:30:00 PM,4,5:43:00 PM,5:34:00 PM,-9,Tuesday,Feb
01/08/2015,OO,4439,N800SK,LAS,SEA,12:20:00 AM,11:19:00 PM,-1,12,1:31:00 AM,164,140,124,867,9:35:00 PM,4,10:04:00 AM,9:39:00 PM,-25,Thursday,Jan
01/09/2015,US,1820,N549UW,CLT,RSW,10:10:00 PM,11:13:00 PM,63,13,11:26:00 PM,109,100,83,600,1:49:00 AM,4,11:59:00 PM,5:53:00 AM,54,Friday,Jan
02/08/2015,HA,207,N481HA,KOA,HNL,10:51:00 AM,10:43:00 AM,-8,11,10:54:00 AM,44,44,28,163,11:22:00 AM,5,11:35:00 AM,11:27:00 AM,-8,Sunday,Feb
02/07/2015,WN,2638,N8617E,IND,ATL,4:35:00 PM,4:34:00 PM,-1,9,4:43:00 PM,95,79,63,432,5:46:00 PM,7,6:10:00 PM,5:53:00 PM,-17,Saturday,Feb
01/12/2015,WN,2080,N8645A,MCO,BUF,8:40:00 PM,8:56:00 PM,16,10,9:06:00 PM,150,141,117,1011,11:03:00 PM,14,11:10:00 PM,11:17:00 PM,7,Monday,Jan
01/18/2015,DL,1932,N703TW,ATL,SLC,10:35:00 AM,10:31:00 AM,-4,18,10:49:00 AM,258,263,238,1590,12:47:00 PM,7,12:53:00 PM,12:54:00 PM,1,Sunday,Jan
01/06/2015,US,1899,N941UW,CLT,MCO,4:35:00 PM,4:47:00 PM,12,18,5:05:00 PM,100,96,68,468,6:13:00 PM,10,6:15:00 PM,6:23:00 PM,8,Tuesday,Jan
01/15/2015,US,1725,N939UW,CLT,MCO,2:45:00 AM,2:48:00 AM,3,56,12:44:00 PM,103,135,67,468,11:51:00 PM,12,8:28:00 PM,10:03:00 AM,35,Thursday,Jan
01/07/2015,WN,19,N526SW,DAL,HOU,11:00:00 AM,10:58:00 AM,-2,13,11:11:00 AM,65,60,44,239,11:55:00 AM,3,12:05:00 PM,11:58:00 AM,-7,Wednesday,Jan
02/06/2015,DL,853,N828DN,DTW,RSW,12:00:00 PM,12:10:00 PM,10,18,12:28:00 PM,184,156,133,1084,2:41:00 PM,5,3:04:00 PM,2:46:00 PM,-18,Friday,Feb
01/29/2015,AA,1079,N002AA,ELP,DFW,1:20:00 PM,1:19:00 PM,-1,22,1:41:00 PM,103,102,72,551,3:53:00 PM,8,4:03:00 PM,4:01:00 PM,-2,Thursday,Jan
01/11/2015,WN,1778,N8317M,LAX,PHX,10:40:00 PM,10:41:00 PM,1,8,10:49:00 PM,70,69,55,370,11:44:00 AM,6,11:50:00 AM,11:50:00 AM,0,Sunday,Jan
01/14/2015,UA,1647,N37471,ORD,IAH,6:47:00 PM,6:47:00 PM,0,14,7:01:00 PM,175,156,136,925,9:17:00 PM,6,9:42:00 PM,9:23:00 PM,-19,Wednesday,Jan
02/02/2015,AS,16,N556AS,SEA,MCO,8:05:00 AM,8:08:00 AM,3,17,10:25:00 AM,320,301,278,2554,4:03:00 PM,6,4:25:00 PM,4:09:00 PM,-16,Monday,Feb
01/21/2015,VX,413,N623VA,JFK,LAX,4:55:00 PM,4:49:00 PM,-6,13,5:02:00 PM,390,342,321,2475,7:23:00 PM,8,8:25:00 PM,7:31:00 PM,-54,Wednesday,Jan
01/26/2015,DL,2242,N915AT,ATL,CAE,10:25:00 AM,10:25:00 AM,0,11,10:36:00 AM,60,49,35,192,11:11:00 AM,3,11:25:00 AM,11:14:00 AM,-11,Monday,Jan
01/13/2015,US,2041,N196UW,CLT,ATL,5:59:00 PM,5:58:00 PM,-1,32,6:30:00 PM,76,97,51,226,7:21:00 PM,14,7:15:00 PM,7:35:00 PM,20,Tuesday,Jan
01/05/2015,WN,2674,N635SW,LAX,OAK,10:05:00 PM,12:24:00 AM,19,6,1:30:00 AM,75,65,53,337,10:23:00 AM,6,10:20:00 AM,10:29:00 AM,9,Monday,Jan
02/08/2015,OO,6457,N290SW,SMX,LAX,12:00:00 PM,7:55:00 AM,-5,23,1:18:00 PM,65,74,39,134,5:57:00 PM,12,10:05:00 PM,10:09:00 PM,4,Sunday,Feb
01/07/2015,MQ,3217,N648MQ,ORF,JFK,1:23:00 PM,1:23:00 PM,0,18,1:41:00 PM,87,75,50,290,2:31:00 PM,7,2:50:00 PM,2:38:00 PM,-12,Wednesday,Jan
01/23/2015,MQ,3543,N617MQ,DFW,MHK,11:50:00 PM,10:47:00 PM,-3,15,10:02:00 AM,84,80,62,431,11:04:00 AM,3,11:14:00 AM,11:07:00 AM,-7,Friday,Jan
01/01/2015,UA,296,N424UA,DEN,RNO,11:24:00 AM,12:34:00 PM,70,10,12:44:00 PM,140,112,97,804,1:21:00 PM,5,12:44:00 PM,1:26:00 PM,42,Thursday,Jan
01/10/2015,UA,1577,N37255,DEN,LGA,10:05:00 AM,10:25:00 AM,20,19,10:44:00 AM,224,201,175,1620,3:39:00 PM,7,3:49:00 PM,3:46:00 PM,-3,Saturday,Jan
01/05/2015,AA,1419,N3ARAA,MIA,BDL,7:55:00 PM,7:55:00 PM,0,26,8:21:00 PM,181,176,146,1194,10:47:00 PM,4,10:56:00 PM,10:51:00 PM,-5,Monday,Jan
01/26/2015,AA,131,N855AA,DFW,PHX,11:50:00 AM,11:46:00 AM,-4,17,12:03:00 PM,159,142,119,868,1:02:00 PM,6,1:29:00 PM,1:08:00 PM,-21,Monday,Jan
02/01/2015,OO,5294,N569SW,CLD,LAX,4:50:00 PM,4:42:00 PM,-8,13,4:55:00 PM,43,40,23,86,5:18:00 PM,4,5:33:00 PM,5:22:00 PM,-11,Sunday,Feb
02/12/2015,OO,4448,N170PQ,SLC,LAX,11:14:00 PM,11:12:00 PM,-2,18,1:30:00 AM,131,112,79,590,2:49:00 AM,15,10:25:00 AM,8:04:00 AM,-21,Thursday,Feb
01/08/2015,EV,4588,N12922,GPT,IAH,3:35:00 PM,3:31:00 PM,-4,13,4:44:00 PM,90,83,62,376,2:46:00 AM,8,8:05:00 AM,3:54:00 AM,-11,Thursday,Jan
01/09/2015,WN,489,N652SW,BWI,JAX,11:35:00 AM,11:35:00 AM,0,17,1:52:00 PM,130,130,106,663,10:38:00 AM,7,10:45:00 AM,10:45:00 AM,0,Friday,Jan
01/03/2015,US,719,N178US,PHL,SFO,6:00:00 PM,9:25:00 PM,205,15,9:40:00 PM,386,357,335,2521,3:15:00 PM,7,9:26:00 PM,10:22:00 PM,176,Saturday,Jan
02/03/2015,MQ,2912,N509MQ,STL,LGA,9:10:00 AM,8:05:00 AM,-5,10,9:15:00 AM,141,135,112,888,11:07:00 AM,13,11:31:00 AM,11:20:00 AM,-11,Tuesday,Feb
02/02/2015,WN,2958,N8654B,SLC,PHX,5:20:00 PM,6:08:00 PM,48,10,6:18:00 PM,95,85,68,507,7:26:00 PM,7,6:55:00 PM,7:33:00 PM,38,Monday,Feb
02/01/2015,VX,736,N522VA,DAL,DCA,2:10:00 PM,2:10:00 PM,0,9,2:19:00 PM,155,142,129,1184,5:28:00 PM,4,5:45:00 PM,5:32:00 PM,-13,Sunday,Feb
01/12/2015,DL,1250,N353NW,ATL,MCI,12:05:00 PM,12:35:00 PM,30,18,12:53:00 PM,134,124,102,692,1:35:00 PM,4,1:19:00 PM,1:39:00 PM,20,Monday,Jan
01/19/2015,EV,4212,N15973,EWR,RDU,11:35:00 AM,11:31:00 AM,-4,13,11:44:00 AM,103,88,66,416,12:50:00 PM,9,1:18:00 PM,12:59:00 PM,-19,Monday,Jan
01/29/2015,DL,2081,N697DL,RSW,DTW,8:00:00 AM,3:54:00 AM,-6,10,8:04:00 AM,174,158,143,1084,10:27:00 AM,5,10:54:00 AM,10:32:00 AM,-22,Thursday,Jan
02/06/2015,EV,5900,N14542,SGF,ORD,12:01:00 PM,7:55:00 AM,-6,25,2:20:00 PM,101,107,70,438,1:30:00 AM,12,2:42:00 AM,2:42:00 AM,0,Friday,Feb
01/02/2015,WN,1658,N422WN,SEA,DEN,7:50:00 AM,6:47:00 AM,-3,15,12:02:00 PM,155,154,133,1024,7:15:00 PM,6,8:25:00 PM,8:21:00 PM,-4,Friday,Jan
01/23/2015,AA,2348,N483AA,DFW,SLC,11:50:00 AM,12:10:00 PM,20,18,12:28:00 PM,171,159,136,989,1:44:00 PM,5,1:41:00 PM,1:49:00 PM,8,Friday,Jan
01/10/2015,US,1976,N667AW,CLT,EWR,8:20:00 PM,8:20:00 PM,0,14,8:34:00 PM,105,91,72,529,9:46:00 PM,5,10:05:00 PM,9:51:00 PM,-14,Saturday,Jan
01/31/2015,WN,3953,N242WN,MCO,PVD,1:35:00 AM,1:31:00 AM,-4,14,2:45:00 AM,155,162,144,1072,10:09:00 AM,4,10:10:00 AM,10:13:00 AM,3,Saturday,Jan
01/24/2015,UA,1698,N35204,DEN,IAH,3:54:00 PM,3:49:00 PM,-5,9,3:58:00 PM,135,132,107,862,6:45:00 PM,16,7:09:00 PM,7:01:00 PM,-8,Saturday,Jan
01/22/2015,NK,146,N615NK,ATL,DFW,5:31:00 PM,5:34:00 PM,3,14,5:48:00 PM,149,147,124,731,6:52:00 PM,9,7:00:00 PM,7:01:00 PM,1,Thursday,Jan
01/08/2015,EV,5393,N718EV,LGA,RDU,11:30:00 AM,10:21:00 AM,-9,23,12:44:00 PM,120,94,66,431,11:50:00 PM,5,10:30:00 AM,11:55:00 PM,-35,Thursday,Jan
02/02/2015,OO,6352,N912SW,BOI,SFO,5:45:00 PM,5:40:00 PM,-5,17,5:57:00 PM,110,112,92,522,6:29:00 PM,3,6:35:00 PM,6:32:00 PM,-3,Monday,Feb
01/25/2015,WN,391,N508SW,AUS,DAL,4:30:00 PM,4:25:00 PM,-5,9,4:34:00 PM,55,52,39,189,5:13:00 PM,4,5:25:00 PM,5:17:00 PM,-8,Sunday,Jan
01/29/2015,DL,2245,N801DZ,RSW,MSP,2:13:00 PM,2:07:00 PM,-6,12,2:19:00 PM,222,220,202,1416,4:41:00 PM,6,4:55:00 PM,4:47:00 PM,-8,Thursday,Jan
02/05/2015,WN,4290,N8609A,LAS,MCO,11:40:00 AM,11:44:00 AM,4,11,11:55:00 AM,255,257,236,2039,6:51:00 PM,10,6:55:00 PM,7:01:00 PM,6,Thursday,Feb
01/02/2015,VX,182,N846VA,SFO,EWR,9:40:00 PM,9:34:00 PM,-6,10,9:44:00 PM,320,310,290,2565,5:34:00 AM,10,12:00:00 PM,6:44:00 AM,-16,Friday,Jan
01/12/2015,NK,711,N508NK,LGA,DTW,4:45:00 PM,5:29:00 PM,44,11,5:40:00 PM,129,116,92,502,7:12:00 PM,13,6:54:00 PM,7:25:00 PM,31,Monday,Jan
01/22/2015,DL,1458,N525US,RSW,ATL,1:40:00 PM,1:37:00 PM,-3,15,1:52:00 PM,113,106,79,515,3:11:00 PM,12,3:33:00 PM,3:23:00 PM,-10,Thursday,Jan
01/18/2015,AA,1431,N504AA,DFW,IAH,10:30:00 AM,10:26:00 AM,-4,9,10:35:00 AM,66,59,42,224,11:17:00 AM,8,11:36:00 AM,11:25:00 AM,-11,Sunday,Jan
01/21/2015,AA,1124,N3ANAA,DFW,BOS,12:30:00 PM,12:28:00 PM,-2,21,12:49:00 PM,207,197,169,1562,4:38:00 PM,7,4:57:00 PM,4:45:00 PM,-12,Wednesday,Jan
01/11/2015,US,449,N805AW,PHX,BOI,9:09:00 PM,9:35:00 PM,26,12,9:47:00 PM,132,127,109,735,11:36:00 PM,6,11:21:00 PM,11:42:00 PM,21,Sunday,Jan
01/28/2015,OO,4757,N418SW,MSP,CID,9:49:00 PM,9:46:00 PM,-3,32,10:18:00 PM,73,73,37,220,10:55:00 PM,4,11:02:00 PM,10:59:00 PM,-3,Wednesday,Jan
01/20/2015,DL,2006,N326NB,LGA,MSY,8:05:00 AM,8:01:00 AM,-4,18,9:19:00 AM,225,204,181,1183,10:20:00 AM,5,10:50:00 AM,10:25:00 AM,-25,Tuesday,Jan
01/29/2015,AA,1688,N3HVAA,DFW,DCA,3:50:00 AM,2:46:00 AM,-4,20,8:06:00 AM,161,168,144,1192,11:30:00 AM,4,11:31:00 AM,11:34:00 AM,3,Thursday,Jan
01/13/2015,EV,5570,N133EV,ATL,BTR,1:50:00 PM,1:51:00 PM,1,22,2:13:00 PM,94,97,72,448,2:25:00 PM,3,2:24:00 PM,2:28:00 PM,4,Tuesday,Jan
01/13/2015,WN,402,N632SW,DEN,OAK,5:45:00 PM,5:39:00 PM,-6,18,5:57:00 PM,160,136,113,957,6:50:00 PM,5,7:25:00 PM,6:55:00 PM,-30,Tuesday,Jan
01/22/2015,DL,2440,N6701,SEA,MSP,7:55:00 AM,5:53:00 AM,-2,16,10:09:00 AM,191,196,177,1399,12:06:00 PM,3,12:06:00 PM,12:09:00 PM,3,Thursday,Jan
02/07/2015,B6,1733,N238JB,BTV,JFK,6:33:00 PM,6:17:00 PM,-16,30,6:47:00 PM,87,87,49,266,7:36:00 PM,8,8:00:00 PM,7:44:00 PM,-16,Saturday,Feb
01/08/2015,WN,4879,N229WN,FLL,LAS,12:00:00 PM,7:59:00 AM,-1,17,1:16:00 PM,350,323,288,2173,8:04:00 AM,18,1:50:00 PM,10:22:00 AM,-28,Thursday,Jan
02/06/2015,WN,2289,N7706A,MDW,LAS,3:55:00 PM,3:53:00 PM,-2,8,4:01:00 PM,240,220,207,1521,5:28:00 PM,5,5:55:00 PM,5:33:00 PM,-22,Friday,Feb
01/29/2015,UA,366,N806UA,MDT,ORD,4:37:00 PM,4:33:00 PM,-4,25,4:58:00 PM,132,121,90,594,5:28:00 PM,6,5:49:00 PM,5:34:00 PM,-15,Thursday,Jan
01/20/2015,OO,5444,N562SW,RDD,SFO,8:09:00 PM,8:00:00 PM,-9,13,8:13:00 PM,78,68,48,199,9:01:00 PM,7,9:27:00 PM,9:08:00 PM,-19,Tuesday,Jan
01/06/2015,DL,1378,N936DN,ORF,ATL,5:59:00 PM,5:57:00 PM,-2,12,6:09:00 PM,121,108,84,516,7:33:00 PM,12,8:00:00 PM,7:45:00 PM,-15,Tuesday,Jan
01/28/2015,WN,2352,N395SW,DTW,MDW,1:10:00 PM,1:15:00 PM,5,10,1:25:00 PM,70,58,43,228,1:08:00 PM,5,1:20:00 PM,1:13:00 PM,-7,Wednesday,Jan
01/19/2015,UA,1416,N77530,IAH,TPA,3:40:00 PM,3:39:00 PM,-1,20,3:59:00 PM,120,120,93,787,6:32:00 PM,7,6:40:00 PM,6:39:00 PM,-1,Monday,Jan
01/10/2015,WN,2636,N295WN,BWI,PWM,12:15:00 PM,1:01:00 PM,46,12,1:13:00 PM,85,80,63,452,2:16:00 PM,5,1:40:00 PM,2:21:00 PM,41,Saturday,Jan
01/18/2015,MQ,3465,N818MQ,RDU,JFK,10:25:00 AM,10:35:00 AM,10,16,10:51:00 AM,87,95,72,427,12:03:00 PM,7,11:52:00 AM,12:10:00 PM,18,Sunday,Jan
02/06/2015,WN,962,N632SW,BNA,RSW,6:00:00 PM,1:56:00 PM,-4,11,6:07:00 PM,120,110,93,722,11:40:00 AM,6,12:00:00 PM,11:46:00 AM,-14,Friday,Feb
01/20/2015,DL,1899,N327NB,MSP,PSP,6:00:00 PM,6:00:00 PM,0,23,8:23:00 PM,235,228,201,1454,10:44:00 AM,4,10:55:00 AM,10:48:00 AM,-7,Tuesday,Jan
02/06/2015,US,1735,N585UW,PVD,CLT,8:00:00 AM,3:53:00 AM,-7,44,11:37:00 AM,148,154,99,683,10:16:00 AM,11,10:28:00 AM,10:27:00 AM,-1,Friday,Feb
02/03/2015,B6,687,N806JB,BOS,LAX,7:23:00 PM,9:38:00 PM,135,22,10:00:00 PM,395,404,380,2611,12:20:00 PM,2,10:58:00 PM,12:22:00 PM,144,Tuesday,Feb
